Code,lat_0,lat_1,lat_2,lat_3,lat_4,lat_5,lat_6,lat_7,lat_8,lat_9,lat_10,lat_11,lat_12,lat_13,lat_14,lat_15,lat_16,lat_17,lat_18,lat_19,lat_20,lat_21,lat_22,lat_23,lat_24,lat_25,lat_26,lat_27,lat_28,lat_29,lat_30,lat_31,lat_32,lat_33,lat_34,lat_35,lat_36,lat_37,lat_38,lat_39,lat_40,lat_41,lat_42,lat_43,lat_44,lat_45,lat_46,lat_47,lat_48,lat_49,lat_50,lat_51,lat_52,lat_53,lat_54,lat_55,lat_56,lat_57,lat_58,lat_59,lat_60,lat_61,lat_62,lat_63,PCA 1,PCA 2,t-SNE 1,t-SNE 2,zeo_num_atoms,zeo_a,zeo_b,zeo_c,zeo_alpha,zeo_beta,zeo_gamma,zeo_volume,zeo_largest_free_sphere,zeo_largest_free_sphere_a,zeo_largest_free_sphere_b,zeo_largest_free_sphere_c,zeo_largest_included_sphere,zeo_largest_included_sphere_a,zeo_largest_included_sphere_b,zeo_largest_included_sphere_c,zeo_largest_included_sphere_fsp,zeo_num_atoms_per_vol,zeo_chan_num_channels,zeo_chan_0_dim,zeo_chan_1_dim,zeo_chan_2_dim,zeo_chan_3_dim,zeo_chan_4_dim,zeo_chan_5_dim,zeo_chan_0_di,zeo_chan_0_df,zeo_chan_0_dif,zeo_chan_1_di,zeo_chan_1_df,zeo_chan_1_dif,zeo_chan_2_di,zeo_chan_2_df,zeo_chan_2_dif,zeo_chan_3_di,zeo_chan_3_df,zeo_chan_3_dif,zeo_chan_4_di,zeo_chan_4_df,zeo_chan_4_dif,zeo_chan_5_di,zeo_chan_5_df,zeo_chan_5_dif,zeo_density,zeo_asa_a2,zeo_asa_m2_cm3,zeo_asa_m2_g,zeo_nasa_a2,zeo_nasa_m2_cm3,zeo_nasa_m2_g,zeo_sa_num_channels,zeo_chan_0_sa_a2,zeo_chan_1_sa_a2,zeo_chan_2_sa_a2,zeo_chan_3_sa_a2,zeo_chan_4_sa_a2,zeo_chan_5_sa_a2,zeo_sa_num_pockets,zeo_poc_0_sa_a2,zeo_poc_1_sa_a2,zeo_poc_2_sa_a2,zeo_poc_3_sa_a2,zeo_poc_4_sa_a2,zeo_poc_5_sa_a2,zeo_poc_6_sa_a2,zeo_poc_7_sa_a2,zeo_poc_8_sa_a2,zeo_poc_9_sa_a2,zeo_poc_10_sa_a2,zeo_poc_11_sa_a2,zeo_poc_12_sa_a2,zeo_poc_13_sa_a2,zeo_poc_14_sa_a2,zeo_poc_15_sa_a2,zeo_poc_16_sa_a2,zeo_poc_17_sa_a2,zeo_poc_18_sa_a2,zeo_poc_19_sa_a2,zeo_poc_20_sa_a2,zeo_poc_21_sa_a2,zeo_poc_22_sa_a2,zeo_poc_23_sa_a2,zeo_poc_24_sa_a2,zeo_av_a3,zeo_av_frac,zeo_av_cm3_g,zeo_nav_a3,zeo_nav_frac,zeo_nav_cm3_g,zeo_chan_0_vol_a3,zeo_chan_1_vol_a3,zeo_chan_2_vol_a3,zeo_chan_3_vol_a3,zeo_chan_4_vol_a3,zeo_chan_5_vol_a3,zeo_poc_0_vol_a3,zeo_poc_1_vol_a3,zeo_poc_2_vol_a3,zeo_poc_3_vol_a3,zeo_poc_4_vol_a3,zeo_poc_5_vol_a3,zeo_poc_6_vol_a3,zeo_poc_7_vol_a3,zeo_poc_8_vol_a3,zeo_poc_9_vol_a3,zeo_poc_10_vol_a3,zeo_poc_11_vol_a3,zeo_poc_12_vol_a3,zeo_poc_13_vol_a3,zeo_poc_14_vol_a3,zeo_poc_15_vol_a3,zeo_poc_16_vol_a3,zeo_poc_17_vol_a3,zeo_poc_18_vol_a3,zeo_poc_19_vol_a3,zeo_poc_20_vol_a3,zeo_poc_21_vol_a3,zeo_poc_22_vol_a3,zeo_poc_23_vol_a3,zeo_poc_24_vol_a3,zeo_poav_a3,zeo_poav_frac,zeo_poav_cm3_g,zeo_ponav_a3,zeo_ponav_frac,zeo_ponav_cm3_g,zeo_probe_rad,zeo_N_points,zeo_probe_ctr_A_fract,zeo_probe_ctr_NA_fract,zeo_A_fract,zeo_NA_fract,zeo_narrow_fract,zeo_ovlpvfract,zeo_deriv_mean,zeo_deriv_variance,zeo_deriv_skewness,zeo_deriv_kurtosis,zeo_cum_mean,zeo_cum_variance,zeo_cum_skewness,zeo_cum_kurtosis,zeo_num_si
BSV,-4.424603,-1.7738712,3.0096366,0.6377011,0.0032548904,3.9103854,-11.73926,2.93229,10.171364,0.060460538,-2.7931998,5.4429626,-6.771661,5.189001,-12.501056,4.884389,-1.0624597,-1.8430253,3.589919,3.6375036,13.879736,-0.8910463,8.642675,-2.1686285,-2.454743,0.7813791,5.7695217,-17.944363,7.460228,-1.816437,-3.226358,1.798367,-7.7371173,7.5745173,1.6302747,0.5879698,-4.437335,2.751203,0.8792693,-11.0198345,-1.3905139,-0.8363686,12.046251,-4.4317956,4.4982796,-13.38814,-0.14594556,5.281483,-0.43757832,-9.878392,3.491844,11.45239,6.6682878,-0.990899,9.144296,2.208619,18.47491,18.213686,-1.4453858,-1.1273501,1.5196798,-2.640532,-1.6739507,-0.91729593,0.48186707844079674,-0.757046281526308,2.8655457,-1.0508054,288,17.392098,17.392098,17.392098,90.0,90.0,90.0,5260.850030398316,3.49556,3.49556,3.49543,3.49555,4.84688,4.83198,4.83826,4.83826,4.83198,0.0547440049299779,2,3,3,0,0,0,0,4.84562,3.49557,4.84562,4.83998,3.49556,4.83998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82064,1061.38,2017.51,1108.14,0.0,0.0,0.0,2,527.454,533.929,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550.601,0.10466,0.0574854,0.0,0.0,0.0,277.247,273.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753.86,0.33338,0.183112,0.0,0.0,0.0,1,50000,0.10466,0.0,0.33338,0.0,0.07932,0.5873,0.033222623488372,0.1022196726152359,11.777975610247742,139.30565668253615,0.1577815946843854,0.1287881057513916,1.848395741906492,1.447841103661327,96.0
OSO,-15.896526,9.507801,1.260606,2.3367827,12.106686,16.401615,11.957405,5.9844685,-6.7745605,8.528302,-2.77609,-5.7926774,-0.19091925,11.825734,4.1337757,2.8439858,28.118645,0.8149849,-4.844515,-0.5421009,-7.4420176,2.1576402,-12.863852,-1.674144,-1.2074844,6.844435,-2.781842,-3.7999501,1.4216024,-1.7324479,10.616652,-1.6616701,-4.0885572,-2.8893058,4.1216803,-2.4042878,0.2072108,-0.21962447,-2.8023622,-0.12996721,-0.4151734,-3.011071,15.709829,-2.592664,4.1821394,-8.5534935,4.364838,5.7964487,3.6566753,-8.492518,13.000483,3.0596442,8.040678,2.6353707,-6.754428,5.099454,-9.895433,-17.01953,-13.333118,6.3340783,15.315288,-8.5366,1.1640694,3.9815435,-0.4073991809776455,1.1666943474848215,0.27033797,-6.297081,27,10.292873,10.292873186540092,7.666069,90.0,90.0,119.99999618664012,703.3582867720678,5.67106,3.01771,3.01846,5.67106,5.87921,5.87919,5.87921,5.87921,5.87921,0.0383872636574902,1,3,0,0,0,0,0,5.87922,5.67113,5.87922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27666,195.133,2774.31,2173.11,0.0,0.0,0.0,1,195.133,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.864,0.2543,0.199192,0.0,0.0,0.0,178.864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.627,0.55964,0.438364,0.0,0.0,0.0,1,50000,0.2543,0.0,0.55964,0.0,0.0197,0.42066,0.0332225801661129,0.1127311246811929,11.891168184138747,141.5913847683908,0.1931197873754152,0.1532436776230106,1.5375200188206,0.3721782707591727,9.0
BRE,-7.4739633,3.2882104,3.0161772,1.1970782,1.9505231,6.6735196,2.2104492,5.8879514,3.6527612,-3.0691442,4.250014,-10.255446,7.202423,11.992395,-14.827594,-2.4340775,-1.1134927,-1.0637723,-1.7131795,0.81067395,4.0945854,-9.18264,11.482507,-0.9249245,9.680855,13.298568,9.474168,-0.55943716,1.2218871,-2.765222,8.25905,-4.4423842,-2.3625333,4.199543,7.549402,-6.1241293,-3.35647,7.6905775,-0.65045416,-5.8977795,-7.645909,1.9790654,14.930481,11.335717,4.78591,-3.673621,-0.8995306,1.133732,0.32161248,-4.6052475,-3.8822517,5.631949,5.2266793,0.34929925,4.000626,0.52856416,1.328149,2.479773,-0.10471049,-5.848699,5.534736,-0.19165722,-3.3108206,3.721584,-0.006015912591410866,0.5974047765625725,1.6672528,-0.34138295,48,6.729260583478545,17.070158000001904,7.592052667677695,89.9999713722611,95.31616687502492,89.9999523782055,868.3443714926937,2.70138,2.33109,1.26368,2.70138,4.8443,4.80118,4.83759,4.8443,4.8443,0.0552776082575251,2,2,2,0,0,0,0,4.84425,2.70133,4.84425,4.83756,2.70017,4.83756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.83838,166.239,1914.44,1041.37,0.0,0.0,0.0,2,83.7659,82.4731,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.2625,0.09128,0.0496523,0.0,0.0,0.0,39.336,39.9265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.347,0.33552,0.182508,0.0,0.0,0.0,1,50000,0.09128,0.0,0.33552,0.0,0.06194,0.60254,0.0332225876079734,0.1291487524616963,12.06753692234924,144.22076950420984,0.1604205647840532,0.1325025724970619,1.831271621483731,1.360787912488976,16.0
AFY,-14.56232,8.216143,1.698132,2.2846892,10.113794,15.551562,7.907612,5.167167,-6.262407,7.492246,-1.9290965,-6.671034,2.6193678,12.208851,3.4299405,2.382634,25.418095,0.11536907,-6.825733,-0.34932354,-8.079595,1.6878247,-12.023698,-0.2963627,-2.6850402,4.6455116,-0.2906711,-1.4550885,1.5074066,-2.9061882,9.093616,-0.6742475,-3.0493848,-3.8758132,4.0726304,-3.3997824,2.6133535,0.29956698,-2.0441391,-1.6435285,0.0722937,-2.1009822,13.083955,-4.285745,3.666676,-7.6664505,4.6921296,2.7873619,4.1898937,-5.7368793,10.621618,3.658162,5.4924355,5.960142,-6.0610347,5.097416,-9.60088,-12.339194,-10.649466,3.8297727,14.6100645,-8.656184,1.76985,4.7026615,-0.4408979113586687,0.898285376855662,0.31978908,-6.2543364,48,12.335337000000042,12.335339303439934,8.600827,90.00000464484829,90.0,120.00000651281736,1133.3731875344488,5.47506,3.56322,3.56322,5.47506,7.63151,7.63151,7.63151,7.63151,7.63151,0.0423514518676938,1,3,0,0,0,0,0,7.63152,5.47511,7.63152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.40849,281.95,2487.71,1766.22,0.0,0.0,0.0,1,281.95,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.545,0.25106,0.178247,0.0,0.0,0.0,284.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586.453,0.51744,0.367371,0.0,0.0,0.0,1,50000,0.25106,0.0,0.51744,0.0,0.02454,0.45802,0.0332225816943521,0.080332542422508,11.625348935629027,136.75291255095465,0.2457474119601329,0.177049352026058,1.142299524246884,-0.6691454529236185,16.0
SOS,-4.7527204,5.7871046,0.084340334,-1.986804,-2.1632397,-4.8867726,-3.3033748,3.674014,20.191061,-13.590006,3.178067,-1.8940996,9.732658,20.252342,-6.4831967,-3.309355,5.68594,4.5746584,-25.965899,-0.23789087,15.1851845,-10.075194,-3.8084354,1.7694205,-9.020953,6.026492,2.2180784,5.219176,-4.700229,2.8956554,-3.869984,6.1719093,4.9533825,2.9205205,-1.4630803,-3.235677,-5.2743483,8.946809,0.94427717,-3.2749171,4.102672,-0.44899637,4.9857883,2.134443,-1.2871192,-7.8112855,-2.8411148,1.1249615,-0.9191725,-10.436549,8.924196,-11.680788,-4.137033,6.965576,3.4324243,5.9179716,1.1957256,14.465381,5.675738,4.620407,-14.71518,-0.022238761,4.743162,-4.666059,4.894150390960867,-1.0705633309099132,-1.5420176,-0.9784867,72,20.28680400013864,7.262720000046539,9.476548,90.0,90.0,89.99958306374154,1396.249726708032,3.50896,2.14398,3.50896,2.14405,4.08376,4.07995,3.97536,3.307,3.97536,0.0515667066018025,1,3,0,0,0,0,0,4.0837,3.50901,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71497,337.656,2418.31,1410.12,0.0,0.0,0.0,1,337.656,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.25,0.10188,0.0594064,0.0,0.0,0.0,142.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.038,0.36744,0.214255,0.0,0.0,0.0,1,50000,0.10188,0.0,0.36744,0.0,0.06916,0.5634,0.0332225790166113,0.0656563567823995,8.841286278480284,79.77781252665888,0.1262745415282392,0.1045093210149446,2.231320864379944,3.0934467430814783,24.0
MSE,-6.8763175,-2.958246,2.2880974,-4.802908,2.2819781,9.201506,-0.11463259,12.946368,-8.076898,-10.975479,4.58181,-13.859325,9.068885,-7.3239007,-4.5067134,-1.8624201,-2.551172,-3.1441238,4.1949162,-1.8009129,17.175295,-5.959281,0.9915997,-1.0379258,3.7130303,6.1100783,7.911138,-11.29012,11.192953,-8.047654,9.33904,-2.598973,1.7122962,2.5415251,-10.168501,3.30951,-4.358171,3.5032911,2.443233,1.9671267,-3.0660284,-1.8441224,1.151319,-14.650016,-6.362756,-2.2910776,-4.2482657,-4.1288095,6.4238453,7.067282,-5.356089,10.345655,4.817956,-2.8240268,5.609389,-3.9972088,12.712194,-3.240427,19.225714,-6.5707803,0.2965732,-0.9186387,-2.913928,3.131783,-0.6104199827648531,1.7844718240443236,0.24836047,-4.916591,336,18.245029000157547,18.25148747185224,19.98564398698058,90.61385907113092,90.0003185311532,89.9996412367715,6654.815866460601,5.92621,4.74983,4.54661,5.92621,6.3679,6.36128,6.20536,6.36041,6.36041,0.0504897515937887,1,3,0,0,0,0,0,6.36791,5.9263,6.36142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67915,1126.81,1693.22,1008.38,27.7368,41.6793,24.8216,1,1126.81,0.0,0.0,0.0,0.0,0.0,12,5.15674,5.98478,0.704096,0.724577,0.743997,0.543433,4.88062,5.42193,1.08474,0.763417,0.925141,0.803318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1148.62,0.1726,0.10279,3.5936,0.00054,0.000321591,1148.62,0.0,0.0,0.0,0.0,0.0,0.399289,0.532385,0.133096,0.133096,0.133096,0.133096,0.798578,1.33096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2343.43,0.35214,0.209713,66.0158,0.00992,0.00590775,1,50000,0.1726,0.00054,0.35214,0.00992,0.08712,0.55082,0.0332225534551494,0.04776613009431,7.529414960802956,58.465473508801765,0.1992381528239202,0.1524830311673692,1.4918268653907465,0.2846442689646378,112.0
LTF,-11.273057,36.364628,30.121923,-1.0025682,-7.393709,28.49292,-10.419943,20.85859,22.134264,-19.585958,11.746865,17.557556,5.0788007,2.041968,-12.148921,-17.189404,15.514626,4.1821504,31.398712,-16.13643,-14.175972,-30.296587,29.796768,-54.27692,-50.497982,31.946999,52.597122,0.8438866,-23.290436,57.442387,50.440956,3.281171,-14.599939,-15.795948,-13.4665165,-12.724566,-6.1492023,-12.137163,0.75329494,32.01058,35.396267,-11.71571,-27.320068,-30.352533,-6.3290744,1.733217,-34.348007,13.803191,31.101707,-18.50016,-33.313053,-21.415571,32.986774,12.857845,-27.594604,-13.953604,12.545062,9.556385,-17.927755,41.90595,-0.054992348,-16.972012,-24.901749,2.9513776,18.49701612505493,30.67912414660749,-2.056425,-3.9112902,324,30.933305,30.933304790692635,7.51158,90.0,90.0,119.99999915444204,6224.644838683894,6.88309,2.59847,2.59852,6.88309,7.57008,6.46088,6.45716,7.57008,7.57008,0.0520511624994985,5,1,3,1,1,1,0,7.57008,6.88309,7.57008,6.4711,5.8541,6.4711,3.47902,2.25589,3.47902,3.47902,2.25627,3.47902,3.47904,2.25484,3.47904,0.0,0.0,0.0,1.73108,1203.16,1932.89,1116.58,0.0,0.0,0.0,5,152.133,896.187,53.6515,50.2472,50.9372,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817.794,0.13138,0.0758948,0.0,0.0,0.0,181.386,601.55,11.7023,12.6983,10.4574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2258.18,0.36278,0.209569,0.0,0.0,0.0,1,50000,0.13138,0.0,0.36278,0.0,0.0735,0.56372,0.0332225939568106,0.0369540526876819,6.959567922938969,49.17047078991329,0.202790810631229,0.1415916891637506,1.4488504114134604,0.2341449585069388,108.0
PUN,-3.4658425,0.41607603,-0.39614272,-1.8476367,0.98044,1.5094945,-1.6721048,1.9046222,6.405879,-1.9492201,0.15244819,-0.23685208,1.5157305,5.2426243,-2.0798419,1.7533975,4.381861,1.4558204,-4.1485815,-0.6959698,6.7626386,-1.2680936,-2.6013331,0.3472502,-1.2948714,1.9182813,-0.5650858,-2.5953374,-1.3829294,1.3438406,0.10053341,1.0472994,-2.905597,2.3713412,-2.3379722,0.20029616,-4.0799685,1.1069338,-0.03898053,-1.7462307,0.09077513,-1.2512102,4.5018535,0.7803753,-0.5177098,-5.7993093,-1.8800784,0.82746327,-2.6351748,-6.3776684,4.9135437,-4.6929626,0.75636506,-0.8683508,0.7315757,2.8571744,2.3354275,1.6308535,-0.23543361,5.203393,-4.7270923,-1.7396277,-1.0902838,0.7492031,0.9174688158785786,-0.5460728064908507,1.1759658,-2.543097,108,14.559442,8.583113,19.052018,90.0,90.0,90.0,2380.841828998974,3.86392,3.86389,3.86392,2.83961,4.909,4.9026,4.909,4.84096,4.909,0.0453621062451715,1,3,0,0,0,0,0,4.90898,3.86396,4.90898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.50862,645.022,2709.22,1795.83,0.0,0.0,0.0,1,645.022,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.123,0.18234,0.120865,0.0,0.0,0.0,434.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1133.38,0.47604,0.315547,0.0,0.0,0.0,1,50000,0.18234,0.0,0.47604,0.0,0.032,0.49196,0.0332226025315614,0.0944758403986965,11.43460274488484,140.89153789899362,0.1627600863787374,0.1339701902315153,1.815416911917984,1.3140799240981194,36.0
UOE,-6.4609857,2.313229,1.4049857,5.026727,9.258038,2.0506973,5.5432477,0.74672115,2.6246786,-6.002744,1.0515233,-3.4020202,17.931564,16.834286,-11.262989,-3.6051497,6.9720755,5.311728,-14.508456,-0.8882927,3.918734,-2.7738752,1.8875836,-0.10880731,-2.2941723,4.5479355,1.1439128,0.5122274,3.9818058,2.2038043,-5.3376083,-3.204903,3.7350342,-6.5238194,0.79754555,-2.0237381,-2.6956606,2.5169857,-3.8071508,-13.443675,0.64527255,2.5483184,0.44339392,0.95501155,-2.5505273,-4.5691442,3.3309586,2.326113,0.43081248,-7.838299,1.9742578,-8.751938,-0.41124687,10.773801,5.450531,7.7234087,-1.7328968,8.560168,4.818124,6.559196,-0.4493533,-2.8545668,-5.2724214,-3.319425,3.634872928672158,-1.3156716847408287,-0.5105615,-0.803339,36,8.99151331849122,7.579578,10.340270089730732,90.0,108.63465177155668,90.0,667.7646865415218,3.4169,3.01001,3.4169,1.93117,4.0942,4.01172,4.0942,4.06071,4.0942,0.0539112066354552,1,2,0,0,0,0,0,4.0942,3.41686,4.0942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79294,133.2,1994.71,1112.54,0.0603814,0.904232,0.504329,1,133.2,0.0,0.0,0.0,0.0,0.0,1,0.0603814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.309,0.0993,0.0553839,0.0,0.0,0.0,66.309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229.631,0.34388,0.191797,0.0,0.0,0.0,1,50000,0.0993,0.0,0.34388,0.0,0.07056,0.58556,0.0332226063122923,0.1540579783880357,12.141217746475911,145.44213366719976,0.1354150132890365,0.11629694535479,2.121571372578932,2.501920884895638,12.0
MER,-3.3107467,1.6390263,-2.552345,-3.7105722,10.62958,8.152323,8.023911,5.339422,-1.3604821,-9.082525,7.2759514,-5.533253,9.045456,1.4733006,-0.48343095,7.739823,0.6940645,0.9710099,-4.9464507,-0.23772201,10.2865,0.3065288,-4.506729,-0.5567776,-7.72027,3.1527379,-1.150387,-6.1145487,-3.911211,0.8595713,-6.7476754,1.0192956,-1.3851123,-2.687178,-6.0686207,6.2082653,-3.8634605,-9.393579,-0.53874755,-1.5235938,6.1736865,-0.43745863,3.1763432,-4.7738767,4.024454,2.41027,-1.6930139,4.291038,0.2949139,-12.477935,3.2059166,0.21369901,3.7772858,8.189812,10.918326,-0.99624205,11.978581,0.21943298,2.462555,-2.1490078,-2.8856764,-3.0304542,3.0069728,-8.323254,2.0047161974094942,0.3086129160739292,-0.53019947,-2.3298452,96,13.99538700011068,13.9953190001055,9.63307100001168,90.00010265721055,89.99985902997524,89.99956604511561,1886.828707313604,3.60075,2.77171,2.77171,3.60075,5.81541,5.81541,5.81541,5.81541,5.81541,0.0508790223658835,1,3,0,0,0,0,0,5.81543,3.60065,5.81543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6921,450.744,2388.9,1411.8,0.0,0.0,0.0,1,450.744,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.627,0.11534,0.0681639,0.0,0.0,0.0,217.627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.373,0.40458,0.2391,0.0,0.0,0.0,1,50000,0.11534,0.0,0.40458,0.0,0.03694,0.55848,0.0332225546511627,0.0511791969070583,10.058250190411412,107.84651699021538,0.169823488372093,0.1240618968137721,1.6838905999975962,1.01309818657292,32.0
NSI,-7.108001,3.5006595,3.2487772,4.0007915,2.4320378,-4.2434936,9.064614,2.2233815,6.921807,-0.11952928,1.847872,-4.3972125,11.668663,11.325322,-16.003656,-8.215474,6.300479,-0.5426729,-12.449256,-0.8307656,0.13841815,4.334901,0.9774895,-3.0946715,-2.1359928,8.743804,3.9163954,6.4934,0.21830127,6.929741,-0.05063255,-1.9049278,9.977268,0.7693975,3.1188662,-6.915141,8.126977,4.063301,0.0910209,-10.967835,-2.8400712,-2.018543,0.45972404,1.688023,-1.6360071,-1.0546092,-1.438614,-0.0251244,-2.5733814,1.9326595,-3.6949675,-5.238677,1.9419403,3.6281908,2.2948709,2.9765427,-4.8186927,1.1513385,2.765273,10.175824,-2.4977612,-1.0413035,-5.68453,-4.22612,2.557416340241261,-0.23079176848130808,0.25192067,-0.72228825,36,13.957714994282302,4.9909940000001,8.547207904954869,89.99998181679321,105.2931322077573,90.00000298746434,574.3385471872831,2.54358,1.12439,2.54358,1.06311,3.14943,3.14943,3.14943,3.14627,3.14943,0.0626808006815898,2,1,1,0,0,0,0,3.14623,2.54356,3.14623,3.1494,2.54356,3.1494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08459,59.9718,1044.19,500.908,0.0,0.0,0.0,2,29.8381,30.1337,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1855,0.02644,0.0126835,0.0,0.0,0.0,7.60424,7.58127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.787,0.19986,0.0958749,0.0,0.0,0.0,1,50000,0.02644,0.0,0.19986,0.0,0.11602,0.68412,0.033222615282392,0.1640071770769525,12.145159626927034,145.50620526114886,0.1062846478405315,0.0949606625118017,2.554452892094385,4.525238203766537,12.0
