,Code,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
31,AWW,0.06308612,-0.037039466,-0.1042375,-0.6974874,-0.3972837,0.17408308,-0.6384345,0.30970007,-0.3170022,-0.12269744,0.032179844,0.0859568,-0.20981428,-0.08405366,0.0048856176,-0.24268183,-0.22460742,-0.35898313,0.70752484,-0.46716648,0.59253633,-0.53726274,-0.5001383,-0.7948841,0.16359472,0.6863803,0.5426705,0.080322035,-0.57198006,-0.14703201,-0.34818527,-0.0045291935,-0.10724254,-0.31239408,-0.056779906,-0.32626608,0.31115794,0.37824258,0.052062426,-0.21990441,0.12310317,0.22126648,0.22133881,0.8009118,-0.005491017,-0.11128059,-0.71286577,-0.38179198,0.04703662,0.34968516,-0.06412308,-0.6493409,0.35559317,0.8026072,-0.009120906,0.19900718,-0.42432222,0.4204826,-0.29276732,0.13872448,-0.098364845,-0.054665323,-0.30652803,0.022530971
32,BCT,-0.019908374,0.003157174,-0.029156359,-0.10147214,-0.081352614,0.010031561,-0.06788976,0.046175256,-0.062556185,-0.020236751,-0.0041300245,0.0201383,-0.009887588,0.0070200157,0.027049148,-0.004287923,-0.022795256,-0.06409423,0.11341009,-0.075125135,0.04149341,-0.06783726,-0.07960727,-0.11699161,0.021973256,0.111332394,0.016105633,-0.0030001772,-0.06328331,-0.045952577,-0.033044823,0.006752204,-0.033756662,-0.060612492,0.0143397655,-0.08078168,0.040622212,0.041424856,0.033631466,-0.03364192,-0.013960542,-0.018842144,0.040607218,0.094484046,-0.0012567856,-0.0070136106,-0.08339693,-0.018735973,0.04632842,0.063144706,-0.027099581,-0.03900395,0.04083232,0.09729164,-0.022456536,0.019836187,-0.04773054,0.08123425,0.004011079,0.0126385875,-0.040406138,0.023441013,-0.030289717,0.0040995134
33,BEC,0.23437741,0.059093114,0.0040384107,-0.62461025,-0.36757952,0.3598806,-0.67856854,0.31595638,-0.45831722,-0.29057252,0.0012713922,0.030003896,-0.34911424,0.0014693327,-0.046962686,-0.21625614,-0.37221956,0.11378722,0.42281947,-0.3895617,0.6833116,-0.39133024,-0.43398538,-0.634971,0.050715372,0.31861177,0.94157225,0.2928782,-0.5105061,-0.12476999,-0.39902106,-0.06787836,0.20496428,-0.12571731,-0.19978076,0.015809963,0.24068128,0.40563872,-0.059983183,-0.3252844,0.06567113,0.17452262,0.06979427,0.7666772,0.16193013,0.085090734,-0.37294567,-0.17447346,-0.1341725,0.0934044,-0.08331191,-0.7612843,0.279367,0.76995516,-0.10378575,0.23188928,-0.35884312,0.19480243,-0.45330507,0.40527666,-0.022438334,0.031906918,-0.64306754,0.03943807
34,BIK,-0.027694738,0.0038308485,-0.039637845,-0.14813441,-0.115230225,0.015201919,-0.093446895,0.07195894,-0.093517914,-0.030842876,-0.005308013,0.03186573,-0.01640247,0.0129676815,0.04328086,-0.0073761046,-0.03517945,-0.08558595,0.15834667,-0.10839404,0.057247367,-0.09740707,-0.12063342,-0.16655408,0.025608663,0.1541808,0.026497414,-0.0008405136,-0.09524496,-0.0647774,-0.044162128,0.008848065,-0.046538036,-0.08292264,0.022097064,-0.117944956,0.055414792,0.059892975,0.049092118,-0.053131998,-0.020506643,-0.02974139,0.060120806,0.13233861,0.0013017714,-0.006134616,-0.12010737,-0.02299214,0.06660851,0.087831266,-0.037154686,-0.058528624,0.059915576,0.13766566,-0.033047754,0.030758766,-0.07061733,0.118740626,0.001980019,0.021448264,-0.05920027,0.033116624,-0.043382462,0.0040544476
35,BOF,0.08773826,-0.0020066423,0.11865954,-0.4326889,-0.061149515,-0.07632892,-0.11287615,0.32314175,-0.30233788,0.03690752,0.22717834,0.13447808,-0.26155415,-0.10704567,0.21295094,-0.37701407,-0.20311499,0.12320704,0.15329762,-0.18180072,0.3495739,-0.28750318,-0.5762879,-0.18649268,-0.26795775,0.088160254,0.567554,0.12996158,-0.48036093,0.14880599,-0.020783477,-0.0044429903,0.1985339,0.030711157,-0.09272995,-0.05415244,-0.044666942,0.25802588,-0.10825318,-0.27271006,0.10449309,0.31153286,0.16060947,0.113460556,0.21751633,0.08495419,-0.41427386,-0.093403205,-0.16140564,-0.019206189,0.040055905,-0.44767216,0.18632105,0.3229502,0.118728735,0.27094886,-0.407943,0.32108155,-0.370154,0.27721068,-0.018677605,-0.16445647,-0.051528472,-0.104255036
36,BOG,-0.090961605,-0.21542394,-0.069367416,-0.6932926,-0.09362718,0.16774774,-0.385236,0.9708203,-0.3637205,-0.15277071,-0.15744346,0.22558074,-0.3806522,0.10015123,0.065272234,-0.21426079,-0.31174126,-0.124209344,0.5373655,-0.2824951,0.48423627,-0.57890594,-0.69509286,-0.71008384,0.11547171,0.42146498,0.76674783,0.15507202,-0.7665408,-0.007824055,0.048533298,-0.101940505,0.09571725,-0.32231784,-0.15930492,-0.46546948,0.07766414,0.31605822,0.2491249,-0.6673412,-0.10238666,0.25000438,0.59726346,0.7467267,0.01631329,-0.01596727,-0.63372594,-0.31907102,0.29631627,0.27804744,-0.057920404,-0.7769857,0.3976631,0.5091583,0.14347614,0.30185047,-0.45371884,0.5977516,-0.54635257,0.10440378,-0.19361831,-0.045079745,-0.36600944,0.06550312
37,BOZ,0.23502035,-0.8610571,-0.6306651,-2.2411163,0.051950473,-0.15313616,-2.312947,1.2016501,1.5169101,0.5391689,-0.012965672,-0.49228725,-0.7508578,-1.590861,-1.3655802,-0.9998712,0.041455213,-2.5528383,3.331144,-0.70631415,3.0385473,-2.7019491,-0.07863476,-2.9757087,1.7438287,2.8161693,1.1306707,-1.0175096,-1.5541195,0.13581853,-1.4045017,-0.1804522,-1.4314169,-1.6974822,-1.6023233,-0.7231362,0.72325987,1.1645824,0.025583286,-0.13947825,1.1233754,2.3414912,1.7315855,2.886999,-0.92150486,-1.1100137,-2.673159,-3.2009676,1.0991839,2.1162136,-0.38609484,-1.8368998,1.4782836,2.0603821,1.8519074,0.6946714,-1.0846685,1.6693704,-1.7385435,-0.4614142,0.112648785,-1.0432069,-0.6531191,0.72474664
38,BPH,-0.0491213,-0.06668382,-0.087089986,-0.5376035,-0.21478805,-0.01854057,-0.2677075,0.44922674,-0.24952438,-0.04524601,0.008762821,0.13497889,-0.16290402,0.0045416364,0.12005798,-0.15060288,-0.15263125,-0.17940043,0.4618951,-0.2575528,0.28587016,-0.38984498,-0.48205605,-0.46565208,0.036091827,0.4036036,0.26313052,0.02063818,-0.43125775,-0.061523307,-0.055422936,-0.020169465,-0.06531977,-0.23854949,-0.04122468,-0.3397803,0.0788629,0.19071968,0.11012072,-0.30052188,-0.041685563,0.08268806,0.32816458,0.3729217,0.043278508,-0.022539569,-0.41898534,-0.15640002,0.21663903,0.2563186,-0.08011801,-0.3072229,0.23099743,0.37830245,0.07091084,0.1884924,-0.30931258,0.43266028,-0.22484706,0.11793247,-0.15750535,0.007838955,-0.13914971,-0.0032391758
39,BRE,0.027388643,-0.04748802,0.027455233,-0.42908725,-0.093330085,0.032319125,-0.14639187,0.40468112,-0.2936679,-0.05288144,0.07380037,0.14519873,-0.20715436,-0.0025524893,0.1628943,-0.22599354,-0.18141153,0.022766275,0.19928983,-0.18850021,0.29728892,-0.31109488,-0.50907236,-0.2834771,-0.14352937,0.18076633,0.4777586,0.14381239,-0.44740018,0.06320458,-0.014383573,-0.030491253,0.103212886,-0.03982225,-0.031821113,-0.18033022,0.008631791,0.23566715,-0.0006353523,-0.3038922,0.055484056,0.18133387,0.19847816,0.22815076,0.116849005,0.059989598,-0.39935258,-0.09811669,-0.035147656,0.047908295,0.06590127,-0.47712302,0.19444275,0.32716072,0.016413894,0.22338907,-0.33982337,0.3149138,-0.3056992,0.1819859,-0.070447885,-0.09694002,-0.09277322,-0.07101192
40,BSV,0.056163292,-2.1524386,-0.16267486,-4.2263103,3.661215,-2.5583909,-0.91340643,6.0560827,2.8651986,3.4559336,1.1559339,0.5787452,-1.9152904,-3.784821,-0.8614371,-4.67744,-0.26792252,-1.8909417,3.7368479,1.3373362,5.8472743,-5.2334294,-3.1355636,-1.8556924,-0.19541277,2.805028,3.9570105,-0.97204834,-4.2960005,3.0211747,1.5170625,-0.918095,0.22435385,-2.2085445,-4.622741,-0.6903179,-2.2234383,1.9928588,-0.76660717,-3.0010233,2.1302087,7.8190355,5.057618,0.96348745,0.3081977,-1.110839,-4.713399,-5.2273602,1.6662011,2.309221,0.41939822,-4.0275726,1.9375194,0.8848628,5.7497106,3.5686748,-4.0972996,4.9620934,-5.9273887,0.8768998,0.374989,-3.6545205,1.4163095,0.2653813
41,CAN,-0.036306757,-0.00085640897,-0.06694629,-0.29346314,-0.19782563,0.018320788,-0.17156437,0.14756152,-0.1556466,-0.047289833,-0.0075723142,0.05099157,-0.026552293,-0.0036195444,0.07404797,-0.031023351,-0.06691979,-0.14723743,0.30041662,-0.20073774,0.13680755,-0.20006125,-0.22013076,-0.31208837,0.03567559,0.28015634,0.06513874,-0.0069554113,-0.18127707,-0.11218549,-0.08314,0.011460186,-0.08571236,-0.15781681,0.008211538,-0.19732334,0.08683666,0.12289244,0.08619064,-0.105406,-0.022176322,-0.024533711,0.11959702,0.23778686,0.011509512,-0.0015780203,-0.22430436,-0.06335267,0.12821181,0.1638088,-0.06507641,-0.11513695,0.113930255,0.24628142,-0.04665813,0.07705888,-0.13969935,0.2361669,-0.020763438,0.056669798,-0.11082033,0.050906494,-0.08276645,0.014468745
42,CAS,-0.053091813,0.00993032,-0.079773694,-0.2969224,-0.22984321,0.0289964,-0.18714534,0.14231691,-0.18708356,-0.062596604,-0.010671175,0.061856754,-0.034081455,0.025681136,0.08615085,-0.01247912,-0.06969074,-0.16725981,0.31501022,-0.21479094,0.11531528,-0.19469413,-0.23812832,-0.33027256,0.05072181,0.30416805,0.054298535,-0.0020702104,-0.1861368,-0.12916505,-0.08978131,0.017562611,-0.09132656,-0.1644312,0.040764153,-0.23071738,0.108839124,0.12080694,0.095702864,-0.10597363,-0.04100526,-0.060970567,0.11897613,0.26061738,0.0028237524,-0.0093836365,-0.23356183,-0.042238034,0.13275735,0.17377861,-0.0757387,-0.11329848,0.11685363,0.27396414,-0.06678372,0.06285347,-0.13786389,0.23573112,0.004634002,0.04758701,-0.11797309,0.068248905,-0.08910368,0.009031021
43,CDO,-0.06285054,0.00832314,-0.10051606,-0.42320967,-0.32200962,0.053371027,-0.26810685,0.20075068,-0.2686757,-0.09274559,-0.021597164,0.085686676,-0.04181363,0.025855891,0.12033231,-0.027588103,-0.10531965,-0.22780512,0.4433596,-0.31994075,0.17499043,-0.27830663,-0.33639947,-0.47974184,0.06269267,0.42326865,0.099741116,0.0029642542,-0.27311534,-0.18748678,-0.12807587,0.025636176,-0.124298535,-0.2305646,0.05120782,-0.3159117,0.15706602,0.18466872,0.14332242,-0.15285452,-0.045369837,-0.07365114,0.15871438,0.3830677,0.0071466765,-0.0068812217,-0.34586844,-0.07432037,0.17290002,0.2387955,-0.098380424,-0.1821889,0.17082329,0.39381206,-0.107504636,0.097798124,-0.19976316,0.33942014,-0.0004460859,0.07056033,-0.16931282,0.088767,-0.12922713,0.017796341
44,CFI,-0.004347676,0.04039857,-0.037173826,-0.40468913,-0.3365089,0.06494016,-0.23919804,0.14907399,-0.34947565,-0.12159142,0.055321287,0.097044386,-0.08472403,0.036452472,0.1667819,-0.07671631,-0.14533395,-0.103433825,0.3236859,-0.31924224,0.18568753,-0.23224662,-0.39950645,-0.39416018,-0.04902707,0.32423124,0.21322224,0.07434526,-0.30379274,-0.13347374,-0.15793736,0.023000898,-0.039861593,-0.11702424,0.085113466,-0.23346972,0.14553882,0.19693264,0.056429584,-0.14689435,-0.013043689,-0.06806988,0.07424484,0.31120342,0.083864726,0.041279703,-0.33133408,-0.0145799965,0.029693881,0.13479409,-0.04293062,-0.25669825,0.16445494,0.40582654,-0.1394773,0.1087287,-0.23109233,0.26619112,-0.04645342,0.14145628,-0.12513876,0.06000019,-0.14570673,-0.04338064
45,CGF,-0.08128483,-0.12667713,-0.0039389944,-0.58468443,0.016733672,-0.055745378,-0.114641815,0.70361173,-0.25938994,0.120659724,-0.010921706,0.20338859,-0.08036702,-0.1686837,0.19942741,-0.36350498,-0.18651079,-0.09011377,0.43425852,-0.22618987,0.43117645,-0.49430403,-0.63609093,-0.44178066,-0.17053676,0.37146243,0.5102389,0.07542136,-0.55461025,0.013599836,0.20315096,-0.033495132,0.13012181,-0.3001565,-0.2371412,-0.28309837,-0.104502596,0.3457829,0.17530055,-0.5032204,0.045872886,0.4492228,0.41211572,0.3037259,0.13010573,0.054237217,-0.5751407,-0.26429158,0.16719174,0.18578637,0.015204798,-0.50091666,0.20614848,0.29655573,0.08975955,0.4042205,-0.4867761,0.6839416,-0.34548163,0.20423685,-0.20231271,-0.120984405,0.023941562,0.025373043
46,CGS,0.0101131415,-0.07867743,0.027047792,-0.26861238,-0.10315613,0.03529767,-0.22782934,0.19696938,-0.07553631,-0.07491149,0.056899417,0.035270542,-0.29391167,0.012542267,-0.0045237266,-0.11026726,-0.10269626,-0.15475377,0.27544713,-0.1732571,0.2061019,-0.22880231,-0.2572908,-0.35862333,0.103650145,0.18184116,0.2711543,-0.022021411,-0.37356037,0.039615694,-0.15198068,0.0054834117,-0.092406265,-0.035801493,0.021223998,-0.21131225,0.1359018,0.11834072,0.033574387,-0.097701594,0.016074495,0.06706492,0.21028462,0.37757653,-0.018290898,-0.052748807,-0.3921787,-0.21375744,0.03335057,0.14198023,-0.057020966,-0.32522961,0.26738003,0.3229226,0.16158251,0.032324955,-0.1735682,0.18021339,-0.25093254,-0.057207946,-0.0005615438,-0.117088854,-0.15381607,-0.010434007
47,CHA,-0.5496093,-0.34876442,-1.1733803,-4.364267,-2.2420273,-0.09503804,-2.1583312,2.6029153,-1.5720421,0.052883133,-0.19974075,0.8232487,0.56833225,-0.76275223,0.9059242,-0.99901426,-0.7638504,-2.3771737,4.4638343,-2.5607297,2.401491,-3.2441626,-3.0635905,-4.165921,0.29207727,4.5323963,0.5370546,-0.16880192,-2.451925,-1.4703355,-0.62220997,-0.030904928,-1.2842778,-2.8228178,-0.46242797,-2.7068002,0.7703428,1.7138367,1.2289865,-1.6965859,0.108880185,0.728619,1.9270749,2.9003918,0.18662733,-0.31101838,-3.3287873,-1.5405055,2.1840901,2.6301298,-0.51912516,-1.5973397,1.3868928,2.9495826,-0.3810362,1.5581315,-2.4011889,3.8248649,-0.49693534,0.9006113,-1.6922406,0.4909005,-0.43441746,0.27354798
48,CHI,0.10645206,0.032347634,0.19779058,-0.22021435,0.04595776,-0.0035432132,-0.20937698,0.1863487,-0.19673257,-0.09679512,0.4213761,0.095034055,-0.8843646,0.1439033,0.09037278,-0.28803638,-0.19547446,0.119554035,-0.038255326,0.043484107,0.26345226,-0.171316,-0.55036706,-0.10887764,-0.080203645,-0.17238504,0.7936948,0.14114402,-0.6348404,0.4233635,-0.23828068,-0.0019163492,0.1867988,0.4233664,0.096836664,-0.101523675,0.076758504,0.15935826,-0.34883794,-0.1284288,0.08612981,0.16698922,0.22432876,0.22421484,0.10463195,0.00583498,-0.4671515,-0.033124246,-0.38415042,-0.11725671,-0.016826294,-0.6552042,0.36368272,0.48567796,0.450589,0.030331247,-0.29306647,-0.028377112,-0.614522,0.08066703,0.29220384,-0.37159377,-0.21943735,-0.2247568
49,CLO,0.4049393,0.24110095,-0.2303062,-3.6036787,-2.6827054,0.71414477,-2.0653477,1.4470469,-2.6982193,-1.1948344,0.25437123,0.59191304,-0.53763086,0.057162445,1.1251427,-0.6416942,-1.361664,-0.25745386,2.5630853,-2.6258407,2.0303452,-2.063173,-2.9999003,-3.2619257,-0.5838154,2.3509307,2.0777936,0.7542668,-2.3892026,-1.1866472,-1.4814918,-0.021962065,-0.2781224,-0.94768816,0.12635857,-1.3459954,0.96559614,1.7090398,0.409462,-1.3874897,0.01956038,-0.46077025,0.5424547,2.5001295,0.9627186,0.7027531,-2.2457635,-0.22746457,0.39994654,1.0018624,-0.28525376,-2.2020254,1.3175635,3.0914752,-1.209929,1.1600894,-1.8299916,2.1472394,-0.8278512,1.6638772,-1.0774864,0.6054906,-1.7134346,-0.20347665
50,CON,0.010407739,0.014048146,-0.04816918,-0.6209376,-0.3672967,0.06314343,-0.29600236,0.3961119,-0.4962845,-0.14567351,0.05614944,0.18020654,-0.14599824,0.059058335,0.2480977,-0.16789,-0.23778974,-0.044625364,0.4006133,-0.39137018,0.28893802,-0.36776912,-0.63153917,-0.48960072,-0.113714404,0.37803054,0.40620285,0.14918374,-0.47817308,-0.12130986,-0.118082635,-0.0064922287,0.030555874,-0.16691373,0.04367773,-0.31062895,0.11901028,0.27515537,0.07530058,-0.33898863,-0.02391993,-0.014445387,0.19431193,0.3761644,0.13916545,0.07090979,-0.43281728,-0.016899811,0.07606207,0.1650945,-0.03577278,-0.40417343,0.2202804,0.49969876,-0.13176374,0.23027551,-0.36914098,0.41822177,-0.18161249,0.26994997,-0.18817914,0.071194015,-0.20365372,-0.05626347
51,CSV,0.078289665,-0.046403106,0.041557644,-0.43913284,-0.06591833,-0.013854477,-0.16247615,0.38221163,-0.2478138,-0.0106267985,0.113519736,0.12524077,-0.18619867,-0.062393766,0.13620566,-0.28608093,-0.18838863,0.07058886,0.19038868,-0.17517954,0.33391225,-0.30672303,-0.47796473,-0.23703489,-0.15728346,0.1464611,0.4854142,0.12836435,-0.4233202,0.08436423,-0.02803034,-0.039738894,0.12882756,-0.047572434,-0.10219689,-0.094841056,-0.015531312,0.2159137,-0.04860082,-0.29479954,0.08135068,0.2439095,0.19224498,0.18559836,0.1396567,0.040925182,-0.34866297,-0.12232783,-0.040333513,0.050268263,0.040985376,-0.41856182,0.17777617,0.29010737,0.08527462,0.24464206,-0.34511763,0.29291788,-0.34559864,0.23773664,-0.0504891,-0.09479881,-0.10644287,-0.05426647
52,CZP,0.2522547,-0.55268323,-0.04004415,-1.4511375,-0.010636611,-0.15309604,-0.9277023,1.2504373,0.12583992,0.15007937,0.32959682,0.10468958,-0.7341156,-0.598814,-0.2516396,-1.0037516,-0.37167266,-0.6420898,1.2033936,-0.40343416,1.6682739,-1.4289994,-1.0239065,-1.173614,0.2350971,1.1132685,1.3659501,-0.035658464,-1.4881741,0.5257126,-0.50866985,-0.22162487,-0.20184305,-0.4630248,-0.57804286,-0.40279254,0.18930528,0.5861813,-0.25677186,-0.5881934,0.5461349,1.3844784,0.97107536,1.1613044,0.026011748,-0.41855955,-1.6132722,-1.4498025,0.1311621,0.6814686,0.20376493,-1.6700355,0.941093,1.0818229,0.99083924,0.6003775,-1.1341,0.8860607,-1.5332323,0.102478415,0.07802697,-0.72568095,-0.36906227,-0.047683176
53,DAC,-0.013346773,-0.0020632558,-0.030334985,-0.24965689,-0.146899,0.0036594642,-0.12322296,0.15011862,-0.16187534,-0.039251596,0.027341768,0.06261843,-0.059577923,0.008540495,0.086941555,-0.06461559,-0.07733831,-0.068097286,0.1991035,-0.1547784,0.11646517,-0.16027267,-0.23747985,-0.21594393,-0.015220098,0.185854,0.11784714,0.02496115,-0.1889171,-0.04840915,-0.054444022,0.0033946666,-0.024079587,-0.088228785,0.015963944,-0.14805368,0.054918718,0.10113779,0.03777207,-0.114402235,-0.011451984,0.0019163999,0.10036934,0.16251867,0.03750749,0.00631523,-0.1934251,-0.0349117,0.060125083,0.098402716,-0.031013304,-0.13686743,0.10019797,0.20154637,-0.020144856,0.07944349,-0.14598557,0.18305643,-0.06432772,0.07470534,-0.075818464,0.020240888,-0.06562767,-0.015203826
54,DDR,0.1311018,0.13395746,0.09731638,-0.6829904,-0.5721101,0.036481664,-0.42682576,0.10771935,-0.69458103,-0.23635444,0.4096245,0.17364638,-0.52696484,0.09559045,0.35608163,-0.3067994,-0.3121541,-0.018996626,0.3516956,-0.49655604,0.3866648,-0.3558298,-0.882284,-0.50374186,-0.22694968,0.33717442,0.6903122,0.20436576,-0.71375674,0.056367137,-0.43849906,0.063027084,0.06398443,0.1448014,0.26410064,-0.2806869,0.2801261,0.35655475,-0.21600977,-0.15783407,0.08522214,-0.03832114,0.04488167,0.42264226,0.2482601,0.080486275,-0.68937963,0.023534074,-0.33741465,0.040509086,0.0033731558,-0.6741212,0.38008848,0.8563657,-0.06339797,0.15650937,-0.5014832,0.2618371,-0.31757852,0.3082455,-0.005324755,-0.108383015,-0.27160206,-0.25997433
55,DFO,-0.100315504,-0.483464,-0.3071761,-3.9848115,-1.417015,0.34645402,-2.0268,3.1825864,-1.9288334,-0.23622833,0.031968962,0.9027683,-0.82751846,-0.58999753,0.8243052,-1.5885458,-1.3073386,-1.1006302,3.367319,-2.1539547,2.918406,-3.052484,-3.5920413,-3.729173,-0.27086678,3.0873508,2.874157,0.50213766,-3.407961,-0.55100626,-0.44920173,-0.16777273,-0.09939712,-1.7450242,-0.743332,-1.966114,0.50414646,2.0595565,0.80788326,-2.2707424,0.26023376,1.5055364,1.9346341,3.0937877,0.6538133,0.15987039,-3.631403,-1.6339393,0.92868584,1.5710307,-0.15631105,-3.274628,1.7269849,3.0912893,0.0484986,1.7990265,-2.6911602,3.4251733,-1.8963947,1.1456228,-1.0870785,-0.32485142,-1.0089201,0.027953893
56,DFT,0.009053087,-0.00066711544,-0.024415364,-0.17959242,-0.13548766,0.0016442436,-0.13926506,0.039616387,-0.08759683,-0.025017072,0.039394736,0.019860687,-0.045188416,-0.023898827,0.02845226,-0.056182932,-0.043720383,-0.105616085,0.1840139,-0.13156012,0.12024255,-0.12566267,-0.1380838,-0.18644644,0.02635346,0.18256025,0.073278226,-0.006170866,-0.13355674,-0.036063753,-0.10179027,0.011237539,-0.055979203,-0.07047196,0.018391281,-0.09521508,0.08249648,0.07709875,0.0035743057,-0.02338745,0.02264822,0.022351872,0.045762327,0.15988079,0.009016985,-0.029042535,-0.17800555,-0.078113236,0.014132895,0.094150156,-0.021600677,-0.112766944,0.08944399,0.19301175,-0.0019106397,0.036601618,-0.10400827,0.10823243,-0.042298734,0.02641272,-0.03251042,-0.0069162427,-0.051271677,-0.012483229
57,DOH,-0.2471026,0.030879458,-0.35790503,-1.2830155,-1.0325217,0.14685263,-0.8851989,0.53200406,-0.76457196,-0.2442463,-0.049461592,0.23817736,-0.120051086,0.04268035,0.32405156,-0.071047395,-0.26931918,-0.8897496,1.4803587,-0.9820747,0.57430416,-0.8885925,-0.9920664,-1.5422328,0.2907739,1.468719,0.21982007,-0.05537199,-0.8244657,-0.58534485,-0.45195746,0.10178384,-0.46838084,-0.7694115,0.19024251,-1.0337466,0.54871595,0.5724148,0.43185472,-0.3757003,-0.118611634,-0.18457362,0.4867847,1.2536863,-0.03998175,-0.10244659,-1.15958,-0.31298155,0.5350639,0.812848,-0.3098794,-0.56948084,0.54398143,1.2940966,-0.3046342,0.25268465,-0.62091327,1.0510157,0.058405608,0.112827815,-0.4973948,0.23713185,-0.34489092,0.049627014
58,DON,0.079636626,-0.016018186,0.08227407,-0.9992276,-0.3825807,-0.114706665,-0.2770285,0.5791851,-0.5985079,0.03219981,0.3470979,0.25991902,-0.23392756,-0.22586335,0.4527771,-0.60221815,-0.34089714,-0.038879324,0.5779348,-0.5453668,0.66496015,-0.6612095,-1.1105952,-0.6197452,-0.44649285,0.55768895,0.7194591,0.17894962,-0.8755828,0.046623316,-0.12593098,0.0045704707,0.092366055,-0.15218422,-0.06662678,-0.3431315,0.018174613,0.5038067,-0.050849378,-0.45088094,0.18320687,0.41797215,0.299809,0.33135676,0.38043892,0.13362636,-0.89887935,-0.22490771,-0.072705306,0.18208028,0.08083378,-0.7556844,0.392847,0.7082544,0.024776679,0.4945236,-0.8125452,0.78189254,-0.49501523,0.45749792,-0.20038185,-0.18840723,-0.047903873,-0.18375729
59,EAB,-0.012163201,-0.0031658856,-0.10338394,-0.683568,-0.5024433,0.04426695,-0.5355108,0.20357776,-0.34128618,-0.098459885,0.09465484,0.0832167,-0.17569926,-0.077571,0.10722845,-0.18419455,-0.17018774,-0.4292276,0.75031406,-0.51064444,0.45080093,-0.49220532,-0.52808696,-0.7793968,0.12824036,0.71875924,0.29085144,-0.028918734,-0.52219445,-0.18329807,-0.34673372,0.049401935,-0.21200092,-0.31472808,0.0476278,-0.41138387,0.3109533,0.32307762,0.0879274,-0.13209346,0.049745448,0.07548509,0.2177041,0.6809231,0.018728985,-0.089523576,-0.70117074,-0.2985412,0.1130614,0.3822741,-0.122288644,-0.43673608,0.34784818,0.74812305,-0.02434313,0.14654994,-0.3889393,0.4766352,-0.1400095,0.08029431,-0.15395477,-0.009586567,-0.21144739,-0.010847949
60,EDI,0.00040411315,-0.010069121,-0.025063965,-0.12565172,-0.06997877,0.004710082,-0.07711779,0.06520679,-0.046575624,-0.013816545,6.925729e-05,0.01593069,-0.007913767,-0.01630303,0.016118951,-0.028555466,-0.029393923,-0.05525005,0.120477095,-0.07720804,0.077550724,-0.09007939,-0.0825954,-0.121474154,0.01530975,0.11336061,0.03842219,-0.0014715608,-0.0776424,-0.03404444,-0.040345054,-0.0021819475,-0.034544315,-0.064626515,-0.011792541,-0.06386067,0.032527037,0.048081003,0.022990419,-0.04209253,0.005483059,0.014905218,0.049310174,0.09592924,0.006433852,-0.00828062,-0.092556,-0.04765472,0.047185134,0.067638785,-0.016529921,-0.059414707,0.049657635,0.096386574,-0.0037169002,0.037573252,-0.06406117,0.08924299,-0.03173621,0.02786715,-0.037785474,0.010188898,-0.036902055,0.006313526
